path,git_status,category,size_bytes,tracked,likely_artifact,likely_source,recommendation_candidate,decision
scripts/outputs/bt2_shadow_dsr_replay/previous_vs_current_dsr_radiography.md,A,generated_output,2535,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/previous_vs_current_dsr_sample_diff.csv,A,generated_output,5025,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/previous_vs_current_dsr_waterfall.csv,A,generated_output,422,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_abstention_diagnosis.csv,??,generated_output,4843,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_abstention_diagnosis.md,??,generated_output,3735,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_abstention_summary.json,??,generated_output,3754,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_controlled_run_notes.md,??,generated_output,2288,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_controlled_run_raw.json,??,generated_output,100305,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_controlled_run_rows.csv,??,generated_output,3048,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_controlled_run_summary.json,??,generated_output,2726,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_controlled_run_v2_raw.json,??,generated_output,101567,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_controlled_run_v2_rows.csv,??,generated_output,3337,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_controlled_run_v2_summary.json,??,generated_output,2738,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_dry_run_notes.md,??,generated_output,2960,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_dry_run_rows.csv,??,generated_output,81053,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_dry_run_summary.json,??,generated_output,2803,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/selective_ft1x2_prompt_v2_notes.md,??,generated_output,2840,false,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/shadow_native_dsr_input_adapter.md,A,generated_output,1406,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/shadow_native_dsr_ready_contract.md,A,generated_output,2465,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/shadow_native_dsr_ready_gap_comparison.csv,A,generated_output,36386,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_dsr_replay/shadow_native_pilot_summary.json,A,generated_output,2171,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/README.md,A,generated_output,277,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_backtest_by_league.csv,A,generated_output,384,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_backtest_by_run.csv,A,generated_output,508,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_backtest_final_summary.json,A,generated_output,4505,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_backtest_pre_fase4_by_league.csv,A,generated_output,424,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_backtest_pre_fase4_by_run.csv,A,generated_output,815,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_backtest_pre_fase4_summary.json,A,generated_output,6213,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_baseline_caveats_pre_fase4.md,A,generated_output,2296,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_eval_by_run.csv,A,generated_output,219,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_eval_summary.json,A,generated_output,489,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_pending_resolution_audit.json,A,generated_output,1208,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_source_path_audit.csv,A,generated_output,335,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_source_path_audit.json,A,generated_output,1806,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_shadow_performance/shadow_value_pool_semantics_2026.md,A,generated_output,2419,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_v1_audit/README.md,A,generated_output,1971,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_v1_audit/v1_audit_summary.json,A,generated_output,20153,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_v1_audit/v1_core_flow_audit.md,A,generated_output,6259,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_v1_audit/v1_core_identity_map.md,A,generated_output,2735,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_v1_audit/v1_daily_activity.csv,A,generated_output,5881,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_v1_audit/v1_prompt_and_input_audit.md,A,generated_output,2630,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_v1_audit/v1_vs_bt2_current_comparison.md,A,generated_output,2918,true,true,false,delete_after_consolidation,delete
scripts/outputs/bt2_vendor_lab_day1/shadow_monitoring_contract.md,A,generated_output,2014,true,true,false,delete_after_consolidation,delete
scripts/outputs/live_field_coverage_2026-04-30.json,??,generated_output,10309,false,true,false,delete_after_consolidation,delete
scripts/outputs/live_field_ds_inputs_2026-04-30.json,??,generated_output,215,false,true,false,delete_after_consolidation,delete
scripts/outputs/live_field_dsr_outputs_2026-04-30.json,??,generated_output,2556,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_1_ou25_line_provenance_audit.json,??,generated_output,83594,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_1_ou25_reconstructed_rows.csv,??,generated_output,38678,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_2_toa_totals_backfill_audit.json,??,generated_output,65573,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_2_toa_totals_backfill_raw.json,??,generated_output,144163,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_2_toa_totals_backfill_rows.csv,??,generated_output,4356,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_2_toa_totals_backfill_universe.json,??,generated_output,12486,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_3_line_market_contract_example.json,??,generated_output,747,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_3_line_preservation_scaffold_audit.json,??,generated_output,124957,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_3_line_preservation_scaffold_rows.csv,??,generated_output,41684,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_multi_market_inventory_audit.json,??,generated_output,11144941,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm0_multi_market_inventory_rows.csv,??,generated_output,56485864,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_0_h2h_extracted_rows.csv,??,generated_output,80559,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_0_market_board_completion_audit.json,??,generated_output,80188,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_0_market_board_dsr_ready_sample.json,??,generated_output,40829,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_0_market_board_input_packages.json,??,generated_output,151748,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_0_market_board_rows.csv,??,generated_output,1219,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_0_market_board_stage1_rendered_prompts.json,??,generated_output,90160,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_0_market_board_stage2_rendered_prompts.json,??,generated_output,339222,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_enriched_input_packages.json,??,generated_output,261005,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_leakage_audit.json,??,generated_output,4278,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_readiness_summary.json,??,generated_output,6640,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_rows.csv,??,generated_output,1935,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_signal_blocks.json,??,generated_output,49965,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_source_matches.csv,??,generated_output,17469,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_stage1_rendered_prompts.json,??,generated_output,203332,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_1_safe_context_stage2_rendered_prompts.json,??,generated_output,448799,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_2_stage2_compact_parsed_outputs.json,??,generated_output,13394,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_2_stage2_compact_postprocess.json,??,generated_output,3593,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_2_stage2_compact_prompts.json,??,generated_output,64223,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_2_stage2_compact_raw_outputs.json,??,generated_output,56739,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_2_stage2_compact_rows.csv,??,generated_output,421,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_2_stage2_compact_summary.json,??,generated_output,2657,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_e2e_reliability_rows.csv,??,generated_output,764,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_e2e_reliability_summary.json,??,generated_output,18618,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_postprocess_market_scoped.json,??,generated_output,8538,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_stage1_recovery_parsed_outputs.json,??,generated_output,11245,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_stage1_recovery_prompts.json,??,generated_output,65702,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_stage1_recovery_raw_outputs.json,??,generated_output,30262,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_stage2_compact_parsed_outputs.json,??,generated_output,24677,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_stage2_compact_prompts.json,??,generated_output,111775,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_3_stage2_compact_raw_outputs.json,??,generated_output,107210,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_4_final_output_normalizer_rows.csv,??,generated_output,748,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_4_final_output_normalizer_summary.json,??,generated_output,2594,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_4_market_level_decisions.csv,??,generated_output,945,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_4_normalized_final_outputs.json,??,generated_output,13806,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_5_behavior_analysis_rows.csv,??,generated_output,1252,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_5_behavior_analysis_summary.json,??,generated_output,13230,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_5_market_decision_rows.csv,??,generated_output,6508,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_5_pick_level_rows.csv,??,generated_output,1101,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_5_rationale_quality_rows.csv,??,generated_output,8431,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_6_candidate_universe_rows.csv,??,generated_output,3316,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_6_cost_risk_estimate.json,??,generated_output,1105,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_6_expanded_shadow_cohort_plan.json,??,generated_output,12065,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_7_candidate_universe_builder_summary.json,??,generated_output,6268,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_7_candidate_universe_rows.csv,??,generated_output,999577,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_7_excluded_candidates.csv,??,generated_output,625,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_7_holdout_candidates.csv,??,generated_output,3476,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_7_medium50_candidates.csv,??,generated_output,15340,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_7_small25_candidates.csv,??,generated_output,7989,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_7_toa_backfill_plan.json,??,generated_output,2330,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_market_board.json,??,generated_output,522288,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_market_board_rows.csv,??,generated_output,11588,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_match_rows.csv,??,generated_output,10664,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_preflight.json,??,generated_output,6811,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_quota_cost.json,??,generated_output,17724,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_raw.json,??,generated_output,626478,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_rejections.csv,??,generated_output,2038,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_8_toa_backfill_summary.json,??,generated_output,3248,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_context_source_matches.csv,??,generated_output,178831,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_expanded_input_packages.json,??,generated_output,1081930,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_expanded_leakage_audit.json,??,generated_output,27492,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_expanded_readiness_summary.json,??,generated_output,39224,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_expanded_rows.csv,??,generated_output,11102,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_expanded_signal_blocks.json,??,generated_output,279301,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_expanded_stage1_rendered_prompts.json,??,generated_output,1110061,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_expanded_stage2_compact_rendered_prompts.json,??,generated_output,890731,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_low_odds_diagnostics.csv,??,generated_output,3895,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_9_prompt_size_diagnostics.csv,??,generated_output,2099,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_model_metadata.json,??,generated_output,8974,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_postprocess.json,??,generated_output,3895,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_rows.csv,??,generated_output,594,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_stage1_parsed_outputs.json,??,generated_output,12152,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_stage1_prompts.json,??,generated_output,143608,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_stage1_raw_outputs.json,??,generated_output,37921,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_stage2_parsed_outputs.json,??,generated_output,5250,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_stage2_prompts.json,??,generated_output,191900,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_stage2_raw_outputs.json,??,generated_output,7067,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_dsr_shadow_signal_test_summary.json,??,generated_output,2791,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_dsr_ready_sample.json,??,generated_output,31230,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_input_packages.json,??,generated_output,71829,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_postprocess_validation.json,??,generated_output,40158,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_rows.csv,??,generated_output,1199,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_stage1_mock_outputs.json,??,generated_output,9801,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_stage1_rendered_prompts.json,??,generated_output,91421,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_stage2_mock_outputs.json,??,generated_output,149720,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_harness_stage2_rendered_prompts.json,??,generated_output,179926,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_prompt_response_schema_examples.json,??,generated_output,5104,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_two_stage_shadow_input_contract.json,??,generated_output,5661,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_two_stage_shadow_output_contract.json,??,generated_output,4207,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm1_two_stage_shadow_postprocess_contract.json,??,generated_output,4318,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_behavior_analysis_rows.csv,??,generated_output,3295,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_behavior_analysis_summary.json,??,generated_output,14206,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_latency_diagnostics_rows.csv,??,generated_output,9786,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_latency_diagnostics_summary.json,??,generated_output,6755,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_latency_optimization_recommendations.json,??,generated_output,1902,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_latency_top_slowest.csv,??,generated_output,3366,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_market_decision_rows.csv,??,generated_output,16601,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_model_metadata.json,??,generated_output,88836,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_normalized_final_outputs.json,??,generated_output,56955,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_pick_level_rows.csv,??,generated_output,3905,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_postprocess_market_scoped.json,??,generated_output,38425,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_rationale_quality_rows.csv,??,generated_output,11665,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_run_lot_summary.json,??,generated_output,14206,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_run_progress.json,??,generated_output,2991325,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_stage1_parsed_outputs.json,??,generated_output,100509,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_stage1_prompts.json,??,generated_output,942007,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_stage1_raw_outputs.json,??,generated_output,369853,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_stage2_compact_prompts.json,??,generated_output,821078,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_stage2_parsed_outputs.json,??,generated_output,134978,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_0_stage2_raw_outputs.json,??,generated_output,615904,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_abstention_diagnostic.csv,??,generated_output,4823,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_benchmark_comparison_rows.csv,??,generated_output,2768,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_benchmark_comparison_summary.json,??,generated_output,785,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_performance_by_market.csv,??,generated_output,229,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_performance_by_odds_band.csv,??,generated_output,304,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_performance_by_publishability.csv,??,generated_output,249,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_settlement_pick_rows.csv,??,generated_output,5508,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_1_settlement_summary.json,??,generated_output,7768,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_bias_and_leakage_findings.json,??,generated_output,13187,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_compaction_estimate.json,??,generated_output,490,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_compaction_proposal.json,??,generated_output,8464,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_decision_signal_trace_rows.csv,??,generated_output,15860,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_ds_input_examples.json,??,generated_output,125928,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_ds_input_field_inventory.csv,??,generated_output,2441247,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_ds_input_visibility_summary.json,??,generated_output,1748582,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_prompt_block_size_rows.csv,??,generated_output,11015,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_signal_redundancy_rows.csv,??,generated_output,7229,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_2_stage1_stage2_transition_rows.csv,??,generated_output,8678,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3_sm_controlled_probe_plan.json,??,generated_output,1393,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3_sm_ds_input_gap_matrix.csv,??,generated_output,22977,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3_sm_raw_payload_signal_presence.csv,??,generated_output,39326,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3_sm_request_includes_inventory.csv,??,generated_output,11781,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3_sm_signal_lineage_matrix.csv,??,generated_output,3207,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3_sm_summary.json,??,generated_output,1542,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3_sm_timestamp_safety_matrix.csv,??,generated_output,5519,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_adapter_recommendations.json,??,generated_output,1764,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_probe_degradation_trace.csv,??,generated_output,7435,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_probe_preflight.json,??,generated_output,1398,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_probe_raw.json,??,generated_output,5780,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_probe_signal_presence.csv,??,generated_output,152,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_probe_summary.json,??,generated_output,1077,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_probe_timestamp_safety.csv,??,generated_output,150,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3b_sm_probe_vs_local_raw.csv,??,generated_output,2270,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_adapter_recommendations.json,??,generated_output,1620,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_degradation_trace.csv,??,generated_output,1095,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_preflight.json,??,generated_output,1156,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_raw.json,??,generated_output,444903,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_signal_presence.csv,??,generated_output,22711,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_summary.json,??,generated_output,1142,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_timestamp_safety.csv,??,generated_output,13212,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_vs_local_raw.csv,??,generated_output,458,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_sm_reduced_probe_vs_local_raw_debug.json,??,generated_output,5418,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3c_vs_2_3b_comparison.json,??,generated_output,1317,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3d_enriched_context_adapter_preview.json,??,generated_output,10911,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3d_sm_prekickoff_probe_preflight.json,??,generated_output,1376,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3d_sm_prekickoff_probe_raw.json,??,generated_output,3316436,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3d_sm_prekickoff_probe_summary.json,??,generated_output,3035,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3d_sm_prekickoff_signal_presence.csv,??,generated_output,41479,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_3d_sm_prekickoff_timestamp_safety.csv,??,generated_output,24679,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_adapter_decision_log.csv,??,generated_output,996,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_availability_context_rows.csv,??,generated_output,2880,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_blocked_leakage_rows.csv,??,generated_output,32,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_enriched_context_rows.csv,??,generated_output,1004,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_enriched_context_summary.json,??,generated_output,1472,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_enriched_stage1_blocks.json,??,generated_output,54460,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_enriched_stage1_ds_input_preview.json,??,generated_output,61971,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_formation_context_rows.csv,??,generated_output,917,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_lineups_context_rows.csv,??,generated_output,1585,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_4_venue_weather_context_rows.csv,??,generated_output,994,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_base_context_join_attempts.csv,??,generated_output,749,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_baseline_stage1_packages.json,??,generated_output,20906,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_baseline_stage1_rendered_prompts.json,??,generated_output,55554,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_enriched_prompt_ab_summary.json,??,generated_output,1710,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_enriched_stage1_packages.json,??,generated_output,78409,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_enriched_stage1_rendered_prompts.json,??,generated_output,114898,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_prompt_size_rows.csv,??,generated_output,2406,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_redundancy_rows.csv,??,generated_output,2339,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_signal_visibility_inventory.csv,??,generated_output,5468,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_signal_visibility_rows.csv,??,generated_output,2459,false,true,false,delete_after_consolidation,delete
